127.0.0.1 - - [17/May/2019:11:17:18 -0300] "GET /casadocodigo/resources/css/produtos.css HTTP/1.1" 200 4358
127.0.0.1 - - [17/May/2019:11:17:18 -0300] "GET /casadocodigo/resources/css/layout-colors.css HTTP/1.1" 200 5478
127.0.0.1 - - [17/May/2019:11:17:18 -0300] "GET /casadocodigo/resources/css/style.css HTTP/1.1" 200 10981
127.0.0.1 - - [17/May/2019:11:17:18 -0300] "GET /casadocodigo/resources/css/museo-500.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:17:18 -0300] "GET /casadocodigo/resources/css/museo-700.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:17:18 -0300] "GET /casadocodigo/resources/css/museo-700.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:17:18 -0300] "GET /casadocodigo/resources/css/museo-500.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:17:20 -0300] "GET /casadocodigo/produtos/detalhe/1 HTTP/1.1" 200 8418
127.0.0.1 - - [17/May/2019:11:17:20 -0300] "GET /casadocodigo/resources/css/style.css HTTP/1.1" 200 10981
127.0.0.1 - - [17/May/2019:11:17:20 -0300] "GET /casadocodigo/resources/css/layout-colors.css HTTP/1.1" 200 5478
127.0.0.1 - - [17/May/2019:11:17:20 -0300] "GET /casadocodigo/resources/css/responsive-style.css HTTP/1.1" 200 7018
127.0.0.1 - - [17/May/2019:11:17:20 -0300] "GET /casadocodigo/resources/css/museo-500.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:17:20 -0300] "GET /casadocodigo/resources/css/museo-700.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:17:20 -0300] "GET /casadocodigo/resources/css/fontello.woff?3398089 HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:17:20 -0300] "GET /casadocodigo/resources/css/museo-500.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:17:20 -0300] "GET /casadocodigo/resources/css/museo-700.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:17:20 -0300] "GET /casadocodigo/resources/css/fontello.ttf?3398089 HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:17:35 -0300] "GET / HTTP/1.1" 200 11403
127.0.0.1 - - [17/May/2019:11:17:35 -0300] "GET /tomcat.css HTTP/1.1" 200 5931
127.0.0.1 - - [17/May/2019:11:17:35 -0300] "GET /bg-nav.png HTTP/1.1" 200 1401
127.0.0.1 - - [17/May/2019:11:18:10 -0300] "GET / HTTP/1.1" 200 11403
127.0.0.1 - - [17/May/2019:11:18:11 -0300] "GET /casadocodigo/ HTTP/1.1" 200 15052
127.0.0.1 - - [17/May/2019:11:18:11 -0300] "GET /casadocodigo/resources/css/fonts.css HTTP/1.1" 200 539
127.0.0.1 - - [17/May/2019:11:18:11 -0300] "GET /casadocodigo/resources/css/cssbase-min.css HTTP/1.1" 200 2044
127.0.0.1 - - [17/May/2019:11:18:11 -0300] "GET /casadocodigo/resources/css/museo-500.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:18:11 -0300] "GET /casadocodigo/resources/css/museo-700.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:18:11 -0300] "GET /casadocodigo/resources/css/museo-700.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:18:11 -0300] "GET /casadocodigo/resources/css/museo-500.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:18:14 -0300] "GET /casadocodigo/produtos/detalhe/2 HTTP/1.1" 200 8405
127.0.0.1 - - [17/May/2019:11:18:14 -0300] "GET /casadocodigo/resources/css/museo-500.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:18:14 -0300] "GET /casadocodigo/resources/css/museo-700.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:18:14 -0300] "GET /casadocodigo/resources/css/fontello.woff?3398089 HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:18:14 -0300] "GET /casadocodigo/resources/css/museo-500.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:18:14 -0300] "GET /casadocodigo/resources/css/museo-700.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:18:14 -0300] "GET /casadocodigo/resources/css/fontello.ttf?3398089 HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:19:14 -0300] "GET /casadocodigo/produtos/detalhe/2 HTTP/1.1" 200 8389
127.0.0.1 - - [17/May/2019:11:19:14 -0300] "GET /casadocodigo/resources/css/museo-500.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:19:14 -0300] "GET /casadocodigo/resources/css/museo-700.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:19:14 -0300] "GET /casadocodigo/resources/css/fontello.woff?3398089 HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:19:14 -0300] "GET /casadocodigo/resources/css/museo-500.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:19:14 -0300] "GET /casadocodigo/resources/css/museo-700.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:19:14 -0300] "GET /casadocodigo/resources/css/fontello.ttf?3398089 HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:19:16 -0300] "GET /casadocodigo/ HTTP/1.1" 200 15052
127.0.0.1 - - [17/May/2019:11:19:16 -0300] "GET /casadocodigo/resources/css/museo-500.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:19:16 -0300] "GET /casadocodigo/resources/css/museo-700.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:19:16 -0300] "GET /casadocodigo/resources/css/museo-500.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:19:16 -0300] "GET /casadocodigo/resources/css/museo-700.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:19:18 -0300] "GET /casadocodigo/produtos/detalhe/3 HTTP/1.1" 200 8409
127.0.0.1 - - [17/May/2019:11:19:18 -0300] "GET /casadocodigo/resources/css/fontello-ie7.css HTTP/1.1" 200 360
127.0.0.1 - - [17/May/2019:11:19:18 -0300] "GET /casadocodigo/resources/css/fonts.css HTTP/1.1" 200 539
127.0.0.1 - - [17/May/2019:11:19:18 -0300] "GET /casadocodigo/resources/css/fontello.css HTTP/1.1" 200 1563
127.0.0.1 - - [17/May/2019:11:19:18 -0300] "GET /casadocodigo/resources/css/fontello-embedded.css HTTP/1.1" 200 11124
127.0.0.1 - - [17/May/2019:11:19:18 -0300] "GET /casadocodigo/resources/css/produtos.css HTTP/1.1" 200 4358
127.0.0.1 - - [17/May/2019:11:19:18 -0300] "GET /casadocodigo/resources/css/museo-500.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:19:18 -0300] "GET /casadocodigo/resources/css/museo-700.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:19:18 -0300] "GET /casadocodigo/resources/css/fontello.woff?3398089 HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:19:18 -0300] "GET /casadocodigo/resources/css/museo-500.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:19:18 -0300] "GET /casadocodigo/resources/css/museo-700.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:19:18 -0300] "GET /casadocodigo/resources/css/fontello.ttf?3398089 HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:19:19 -0300] "GET /casadocodigo/ HTTP/1.1" 200 15052
127.0.0.1 - - [17/May/2019:11:19:19 -0300] "GET /casadocodigo/resources/css/book-collection.css HTTP/1.1" 200 1615
127.0.0.1 - - [17/May/2019:11:19:19 -0300] "GET /casadocodigo/resources/css/museo-500.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:19:19 -0300] "GET /casadocodigo/resources/css/museo-700.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:19:19 -0300] "GET /casadocodigo/resources/css/museo-700.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:19:19 -0300] "GET /casadocodigo/resources/css/museo-500.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:19:20 -0300] "GET /casadocodigo/produtos/detalhe/1 HTTP/1.1" 200 8402
127.0.0.1 - - [17/May/2019:11:19:20 -0300] "GET /casadocodigo/resources/css/museo-500.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:19:20 -0300] "GET /casadocodigo/resources/css/museo-700.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:19:20 -0300] "GET /casadocodigo/resources/css/fontello.woff?3398089 HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:19:20 -0300] "GET /casadocodigo/resources/css/museo-500.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:19:20 -0300] "GET /casadocodigo/resources/css/museo-700.ttf HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:19:20 -0300] "GET /casadocodigo/resources/css/fontello.ttf?3398089 HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:19:21 -0300] "GET /casadocodigo/ HTTP/1.1" 200 15052
127.0.0.1 - - [17/May/2019:11:19:21 -0300] "GET /casadocodigo/resources/css/fonts.css HTTP/1.1" 200 539
127.0.0.1 - - [17/May/2019:11:19:21 -0300] "GET /casadocodigo/resources/css/cssbase-min.css HTTP/1.1" 200 2044
127.0.0.1 - - [17/May/2019:11:19:22 -0300] "GET /casadocodigo/resources/css/museo-500.woff HTTP/1.1" 404 1059
127.0.0.1 - - [17/May/2019:11:19:22 -0300] "GET /casadocodigo/resources/css/museo-700.woff HTTP/1.1" 404 1059
